iter	Passed	Remaining
441	5748	20263
442	5761	20250
443	5774	20236
444	5783	20210
445	5791	20181
446	5806	20172
447	5815	20147
448	5816	20093
449	5830	20082
450	5921	20338
451	5945	20360
452	5961	20359
453	5973	20339
454	5986	20328
455	5998	20310
456	6009	20291
457	6025	20286
458	6040	20279
459	6056	20276
460	6071	20270
461	6084	20254
462	6099	20249
463	6107	20217
464	6120	20205
465	6134	20194
466	6143	20166
467	6155	20151
468	6167	20132
469	6173	20097
470	6188	20090
471	6201	20077
472	6214	20061
473	6220	20027
474	6232	20008
475	6245	19996
476	6257	19978
477	6271	19968
478	6283	19952
479	6295	19934
480	6306	19915
481	6317	19896
482	6329	19879
483	6345	19874
484	6352	19843
485	6365	19830
486	6378	19816
487	6390	19800
488	6407	19798
489	6418	19779
490	6430	19762
491	6442	19745
492	6457	19739
493	6467	19715
494	6475	19689
495	6488	19674
496	6499	19653
497	6510	19637
498	6520	19614
499	6528	19584
500	6544	19580
501	6553	19556
502	6568	19549
503	6583	19541
504	6595	19524
505	6601	19491
506	6614	19478
507	6623	19454
508	6638	19444
509	6651	19434
510	6661	19409
511	6671	19389
512	6687	19384
513	6688	19336
514	6694	19304
515	6705	19285
516	6719	19275
517	6733	19265
518	6747	19253
519	6777	19290
520	6801	19308
521	6816	19300
522	6830	19289
523	6831	19243
524	6832	19195
525	6846	19186
526	6858	19170
527	6872	19158
528	6887	19152
529	6898	19132
530	6911	19120
531	6926	19112
532	6938	19096
533	6951	19084
534	6960	19060
535	6975	19053
536	6991	19047
537	7074	19224
538	7085	19205
539	7093	19178
540	7107	19169
541	7120	19155
542	7134	19142
543	7149	19136
544	7163	19123
545	7173	19103
546	7187	19091
547	7200	19078
548	7216	19073
549	7227	19053
550	7235	19028
551	7251	19022
552	7336	19196
553	7341	19163
554	7353	19145
555	7366	19132
556	7381	19123
557	7389	19096
558	7399	19074
559	7408	19050
560	7417	19026
561	7429	19008
562	7442	18995
563	7451	18971
564	7452	18927
565	7465	18914
566	7478	18901
567	7494	18893
568	7509	18886
569	7523	18874
570	7536	18860
571	7551	18851
572	7552	18809
573	7559	18780
574	7568	18757
575	7575	18729
576	7591	18721
577	7603	18705
578	7616	18692
579	7629	18678
580	7639	18658
581	7652	18645
582	7668	18639
583	7684	18631
584	7691	18604
585	7705	18593
586	7718	18580
587	7730	18563
588	7741	18544
589	7752	18526
590	7767	18518
591	7782	18509
592	7793	18491
593	7808	18482
594	7818	18462
595	7831	18449
596	7842	18430
597	7853	18412
598	7864	18395
599	7873	18372
600	7879	18341
601	7891	18327
602	7901	18306
603	7916	18296
604	7927	18279
605	7942	18270
606	7953	18253
607	7967	18240
608	7981	18230
609	7996	18221
610	8007	18204
611	8020	18191
612	8029	18168
613	8041	18152
614	8055	18140
615	8069	18130
616	8084	18121
617	8095	18104
618	8108	18089
619	8117	18068
620	8131	18057
621	8141	18036
622	8152	18018
623	8165	18006
624	8171	17976
625	8184	17964
626	8191	17938
627	8200	17915
628	8216	17909
629	8230	17897
630	8246	17890
631	8257	17874
632	8272	17865
633	8288	17857
634	8303	17848
635	8314	17832
636	8329	17822
637	8345	17816
638	8355	17795
639	8367	17781
640	8380	17768
641	8396	17759
642	8409	17747
643	8424	17738
644	8431	17713
645	8444	17700
646	8457	17686
647	8469	17670
648	8481	17655
649	8494	17641
650	8509	17633
651	8519	17614
652	8533	17602
653	8548	17594
654	8555	17568
655	8571	17560
656	8581	17542
657	8591	17523
658	8597	17495
659	8610	17482
660	8612	17445
661	8624	17431
662	8638	17421
663	8654	17413
664	8668	17402
665	8679	17385
666	8683	17354
667	8698	17345
668	8707	17323
669	8718	17306
670	8734	17299
671	8744	17281
672	8755	17264
673	8771	17257
674	8785	17244
675	8794	17225
676	8807	17211
677	8818	17194
678	8833	17185
679	8847	17173
680	8861	17163
681	8875	17151
682	8885	17133
683	8900	17123
684	8915	17115
685	8930	17105
686	8935	17078
687	8949	17066
688	8962	17053
689	8978	17045
690	8988	17026
691	9002	17017
692	9012	16996
693	9018	16972
694	9031	16958
695	9042	16941
696	9057	16932
697	9068	16916
698	9084	16907
699	9094	16889
700	9108	16877
701	9119	16861
702	9134	16852
703	9146	16838
704	9159	16825
705	9172	16811
706	9183	16795
707	9198	16786
708	9214	16778
709	9231	16771
710	9242	16755
711	9252	16737
712	9266	16726
713	9278	16711
714	9292	16700
715	9301	16681
716	9317	16672
717	9330	16659
718	9341	16642
719	9356	16633
720	9366	16615
721	9379	16602
722	9393	16592
723	9407	16579
724	9419	16566
725	9433	16553
726	9440	16530
727	9455	16521
728	9469	16509
729	9482	16496
730	9495	16483
731	9502	16460
732	9511	16441
733	9522	16425
734	9536	16412
735	9548	16398
736	9557	16378
737	9568	16363
738	9582	16351
739	9589	16327
740	9601	16313
741	9687	16423
742	9697	16405
743	9707	16388
744	9720	16375
745	9727	16351
746	9738	16335
747	9751	16322
748	9763	16307
749	9770	16284
750	9778	16262
751	9781	16232
752	9794	16219
753	9806	16206
754	9816	16187
755	9826	16169
756	9838	16154
757	9847	16135
758	9862	16126
759	9878	16117
760	9893	16108
761	9907	16096
762	9918	16079
763	9925	16058
764	9941	16049
765	9957	16040
766	9968	16024
767	9976	16003
768	9985	15985
769	9992	15962
770	10005	15949
771	10021	15940
772	10033	15925
773	10042	15906
774	10051	15887
775	10060	15869
776	10069	15849
777	10081	15834
778	10086	15808
779	10101	15799
780	10117	15790
781	10129	15777
782	10136	15755
783	10146	15737
784	10155	15718
785	10168	15706
786	10180	15691
787	10189	15672
788	10204	15661
789	10217	15649
790	10230	15637
791	10244	15624
792	10252	15605
793	10268	15597
794	10284	15587
795	10299	15578
796	10313	15566
797	10329	15558
798	10340	15543
799	10352	15529
800	10364	15513
801	10379	15504
802	10394	15495
803	10408	15483
804	10424	15474
805	10438	15463
806	10452	15451
807	10453	15420
808	10467	15410
809	10478	15394
810	10489	15379
811	10505	15369
812	10516	15354
813	10521	15330
814	10538	15322
815	10547	15303
816	10559	15289
817	10574	15279
818	10589	15269
819	10604	15260
820	10619	15250
821	10630	15234
822	10640	15216
823	10653	15205
824	10670	15196
825	10679	15179
826	10691	15164
827	10705	15152
828	10717	15139
829	10731	15127
830	10745	15115
831	10759	15105
832	10771	15089
833	10784	15077
834	10796	15063
835	10808	15048
836	10823	15038
837	10837	15027
838	10847	15010
839	10858	14995
840	10884	15000
841	10889	14976
842	10942	15017
843	10964	15017
844	10978	15006
845	10991	14993
846	11007	14984
847	11023	14975
848	11034	14959
849	11046	14944
850	11057	14929
851	11072	14919
852	11084	14904
853	11094	14888
854	11106	14873
855	11117	14857
856	11132	14847
857	11147	14837
858	11159	14822
859	11173	14811
860	11186	14798
861	11201	14788
862	11209	14768
863	11221	14753
864	11230	14736
865	11246	14727
866	11259	14713
867	11271	14700
868	11285	14687
869	11300	14677
870	11313	14664
871	11324	14649
872	11331	14628
873	11342	14613
874	11358	14604
875	11368	14587
876	11378	14570
877	11392	14558
878	11405	14545
879	11420	14534
880	11429	14516
881	11440	14501
882	11454	14489
883	11462	14471
884	11476	14459
885	11488	14445
886	11503	14434
887	11515	14419
888	11526	14405
889	11541	14394
890	11555	14382
891	11568	14370
892	11577	14352
893	11589	14337
894	11600	14322
895	11609	14304
896	11621	14291
897	11634	14278
898	11648	14265
899	11654	14244
900	11668	14232
901	11675	14212
902	11683	14194
903	11692	14175
904	11706	14163
905	11715	14146
906	11728	14133
907	11739	14118
908	11753	14106
909	11764	14091
910	11778	14079
911	11787	14062
912	11800	14049
913	11816	14039
914	11832	14030
915	11847	14020
916	11862	14010
917	11873	13994
918	11881	13976
919	11896	13965
920	11910	13953
921	11925	13943
922	11939	13931
923	11949	13915
924	11955	13894
925	11964	13877
926	11974	13860
927	11985	13845
928	11998	13832
929	12001	13807
930	12010	13790
931	12019	13773
932	12030	13758
933	12041	13743
934	12053	13728
935	12066	13717
936	12078	13702
937	12087	13685
938	12098	13670
939	12109	13654
940	12124	13644
941	12140	13635
942	12153	13622
943	12202	13649
944	12220	13643
945	12231	13627
946	12237	13607
947	12250	13594
948	12259	13577
949	12275	13567
950	12283	13549
951	12292	13532
952	12303	13517
953	12314	13502
954	12324	13485
955	12335	13470
956	12342	13451
957	12357	13440
958	12366	13424
959	12379	13410
960	12389	13395
961	12397	13376
962	12410	13364
963	12423	13351
964	12432	13334
965	12448	13324
966	12464	13314
967	12475	13300
968	12488	13287
969	12502	13275
970	12517	13264
971	12527	13248
972	12543	13239
973	12559	13229
974	12567	13212
975	12581	13200
976	12596	13189
977	12610	13178
978	12622	13164
979	12636	13151
980	12637	13126
981	12645	13109
982	12660	13098
983	12672	13084
984	12684	13071
985	12695	13056
986	12710	13045
987	12717	13026
988	12729	13012
989	12740	12998
990	12756	12988
991	12768	12974
992	12783	12963
993	12796	12951
994	12807	12936
995	12822	12925
996	12836	12913
997	12851	12902
998	12862	12888
999	12868	12868
1000	12883	12858
1001	12899	12847
1002	12906	12829
1003	12917	12814
1004	12932	12803
1005	12945	12791
1006	12953	12773
1007	12963	12758
1008	12978	12747
1009	12988	12730
1010	13002	12719
1011	13016	12707
1012	13030	12696
1013	13047	12686
1014	13060	12674
1015	13076	12664
1016	13092	12654
1017	13103	12640
1018	13114	12625
1019	13131	12616
1020	13146	12606
1021	13159	12592
1022	13168	12576
1023	13174	12556
1024	13189	12546
1025	13201	12531
1026	13212	12517
1027	13223	12503
1028	13228	12482
1029	13243	12471
1030	13258	12461
1031	13274	12451
1032	13284	12435
1033	13293	12418
1034	13309	12409
1035	13323	12397
1036	13335	12383
1037	13349	12372
1038	13363	12360
1039	13373	12345
1040	13383	12329
1041	13397	12317
1042	13413	12307
1043	13424	12293
1044	13438	12281
1045	13454	12271
1046	13470	12260
1047	13477	12243
1048	13491	12230
1049	13506	12220
1050	13519	12207
1051	13532	12194
1052	13545	12182
1053	13556	12167
1054	13568	12153
1055	13579	12139
1056	13592	12126
1057	13607	12115
1058	13619	12101
1059	13619	12077
1060	13627	12060
1061	13639	12046
1062	13655	12036
1063	13668	12024
1064	13677	12007
1065	13693	11997
1066	13707	11986
1067	13724	11977
1068	13734	11961
1069	13750	11951
1070	13765	11940
1071	13774	11924
1072	13789	11913
1073	13800	11899
1074	13814	11887
1075	13823	11870
1076	13837	11858
1077	13851	11847
1078	13866	11836
1079	13880	11823
1080	13892	11810
1081	13904	11796
1082	13916	11783
1083	13927	11768
1084	13938	11754
1085	13946	11737
1086	13957	11722
1087	13967	11708
1088	13975	11691
1089	13976	11668
1090	13984	11651
1091	13994	11636
1092	14009	11625
1093	14023	11613
1094	14032	11597
1095	14042	11582
1096	14049	11564
1097	14064	11554
1098	14078	11542
1099	14089	11527
1100	14102	11514
1101	14115	11502
1102	14129	11490
1103	14140	11476
1104	14141	11454
1105	14158	11444
1106	14174	11434
1107	14187	11422
1108	14202	11410
1109	14205	11390
1110	14221	11379
1111	14231	11364
1112	14236	11345
1113	14251	11334
1114	14264	11322
1115	14280	11311
1116	14289	11296
1117	14303	11284
1118	14351	11298
1119	14373	11293
1120	14384	11279
1121	14392	11262
1122	14403	11248
1123	14412	11232
1124	14423	11218
1125	14430	11201
1126	14445	11190
1127	14452	11172
1128	14463	11158
1129	14464	11136
1130	14479	11125
1131	14496	11115
1132	14513	11106
1133	14525	11092
1134	14615	11138
1135	14637	11132
1136	14648	11118
1137	14660	11104
1138	14675	11093
1139	14684	11077
1140	14694	11062
1141	14705	11048
1142	14716	11034
1143	14731	11022
1144	14744	11010
1145	14760	10999
1146	14773	10986
1147	14781	10970
1148	14796	10959
1149	14807	10944
1150	14820	10931
1151	14835	10920
1152	14839	10901
1153	14850	10887
1154	14866	10876
1155	14873	10859
1156	14883	10844
1157	14897	10832
1158	14911	10819
1159	14922	10805
1160	14937	10794
1161	14952	10782
1162	14965	10770
1163	14980	10758
1164	14993	10746
1165	15002	10730
1166	15016	10718
1167	15027	10704
1168	15040	10691
1169	15051	10677
1170	15110	10697
1171	15136	10693
1172	15147	10679
1173	15152	10660
1174	15161	10645
1175	15175	10633
1176	15176	10611
1177	15189	10598
1178	15198	10583
1179	15207	10567
1180	15217	10553
1181	15232	10541
1182	15245	10528
1183	15251	10510
1184	15265	10498
1185	15278	10486
1186	15291	10473
1187	15305	10461
1188	15313	10445
1189	15326	10432
1190	15339	10419
1191	15353	10407
1192	15367	10395
1193	15376	10379
1194	15389	10367
1195	15403	10354
1196	15417	10342
1197	15433	10331
1198	15447	10320
1199	15459	10306
1200	15475	10295
1201	15486	10281
1202	15498	10268
1203	15509	10253
1204	15516	10237
1205	15523	10220
1206	15536	10207
1207	15537	10186
1208	15554	10176
1209	15568	10164
1210	15582	10152
1211	15599	10142
1212	15615	10131
1213	15628	10118
1214	15643	10107
1215	15654	10092
1216	15667	10079
1217	15682	10068
1218	15698	10058
1219	15714	10047
1220	15724	10032
1221	15739	10020
1222	15799	10037
1223	15820	10029
1224	15831	10016
1225	15840	10000
1226	15843	9981
1227	15844	9960
1228	15855	9946
1229	15865	9931
1230	15880	9920
1231	15888	9904
1232	15889	9883
1233	15898	9869
1234	15912	9856
1235	15923	9842
1236	15937	9830
1237	15942	9812
1238	15958	9801
1239	15965	9785
1240	15978	9772
1241	15995	9762
1242	16005	9747
1243	16019	9735
1244	16020	9715
1245	16029	9699
1246	16044	9688
1247	16055	9674
1248	16069	9662
1249	16078	9646
1250	16092	9634
1251	16103	9620
1252	16116	9608
1253	16127	9594
1254	16132	9576
1255	16146	9564
1256	16153	9548
1257	16166	9535
1258	16179	9522
1259	16188	9507
1260	16203	9495
1261	16210	9479
1262	16225	9467
1263	16236	9454
1264	16247	9440
1265	16257	9426
1266	16264	9409
1267	16275	9395
1268	16283	9380
1269	16294	9366
1270	16298	9348
1271	16311	9335
1272	16325	9323
1273	16335	9309
1274	16348	9296
1275	16363	9284
1276	16372	9269
1277	16387	9258
1278	16398	9244
1279	16415	9233
1280	16429	9221
1281	16431	9202
1282	16443	9189
1283	16457	9177
1284	16466	9162
1285	16471	9144
1286	16484	9132
1287	16494	9117
1288	16506	9104
1289	16519	9092
1290	16534	9080
1291	16549	9069
1292	16565	9057
1293	16580	9046
1294	16591	9032
1295	16604	9019
1296	16621	9009
1297	16634	8996
1298	16643	8981
1299	16652	8966
1300	16667	8955
1301	16681	8942
1302	16696	8931
1303	16709	8918
1304	16712	8900
1305	16725	8887
1306	16734	8872
1307	16747	8860
1308	16762	8848
1309	16777	8837
1310	16793	8825
1311	16802	8811
1312	16814	8797
1313	16827	8785
1314	16840	8772
1315	16847	8756
1316	16862	8744
1317	16874	8731
1318	16881	8716
1319	16896	8704
1320	16905	8689
1321	16919	8677
1322	16932	8664
1323	16941	8650
1324	16953	8636
1325	16960	8621
1326	16973	8608
1327	16986	8595
1328	16996	8581
1329	17010	8569
1330	17019	8554
1331	17041	8546
1332	17054	8533
1333	17057	8516
1334	17069	8502
1335	17078	8488
1336	17088	8474
1337	17104	8462
1338	17119	8451
1339	17129	8437
1340	17139	8422
1341	17140	8404
1342	17153	8391
1343	17166	8379
1344	17183	8367
1345	17183	8349
1346	17195	8335
1347	17208	8323
1348	17223	8311
1349	17238	8299
1350	17253	8288
1351	17268	8276
1352	17283	8265
1353	17295	8251
1354	17310	8240
1355	17324	8227
1356	17333	8213
1357	17344	8199
1358	17357	8187
1359	17368	8173
1360	17380	8160
1361	17382	8142
1362	17395	8129
1363	17405	8115
1364	17414	8101
1365	17425	8087
1366	17441	8076
1367	17454	8063
1368	17482	8057
1369	17498	8046
1370	17511	8033
1371	17518	8018
1372	17534	8007
1373	17549	7995
1374	17564	7983
1375	17580	7972
1376	17590	7958
1377	17603	7945
1378	17614	7932
1379	17615	7914
1380	17631	7902
1381	17640	7888
1382	17651	7874
1383	17662	7861
1384	17673	7848
1385	17687	7835
1386	17695	7820
1387	17711	7809
1388	17725	7797
1389	17740	7785
1390	17748	7770
1391	17761	7757
1392	17772	7744
1393	17787	7732
1394	17795	7717
1395	17803	7702
1396	17808	7686
1397	17822	7674
1398	17837	7662
1399	17849	7649
1400	17864	7637
1401	17877	7625
1402	17888	7611
1403	17903	7600
1404	17913	7585
1405	17928	7574
1406	17939	7560
1407	17953	7548
1408	17963	7534
1409	17979	7523
1410	17994	7511
1411	18004	7497
1412	18018	7485
1413	18032	7472
1414	18043	7459
1415	18072	7453
1416	18083	7440
1417	18098	7428
1418	18109	7414
1419	18120	7401
1420	18133	7388
1421	18147	7376
1422	18160	7363
1423	18176	7352
1424	18189	7339
1425	18206	7328
1426	18222	7317
1427	18235	7304
1428	18248	7291
1429	18256	7276
1430	18269	7264
1431	18285	7252
1432	18296	7239
1433	18312	7227
1434	18323	7214
1435	18336	7201
1436	18350	7189
1437	18363	7176
1438	18379	7165
1439	18390	7151
1440	18406	7140
1441	18418	7127
1442	18433	7115
1443	18449	7103
1444	18463	7091
1445	18476	7078
1446	18485	7064
1447	18501	7052
1448	18516	7041
1449	18527	7027
1450	18537	7013
1451	18549	7000
1452	18564	6988
1453	18579	6976
1454	18596	6965
1455	18610	6953
1456	18625	6941
1457	18635	6927
1458	18646	6914
1459	18659	6901
1460	18675	6889
1461	18685	6876
1462	18696	6862
1463	18706	6848
1464	18721	6836
1465	18733	6823
1466	18740	6808
1467	18751	6795
1468	18760	6781
1469	18773	6768
1470	18787	6756
1471	18800	6743
1472	18810	6729
1473	18821	6716
1474	18839	6705
1475	18853	6693
1476	18861	6678
1477	18872	6665
1478	18885	6652
1479	18899	6640
1480	18914	6628
1481	18927	6615
1482	18935	6601
1483	18947	6588
1484	18960	6575
1485	18968	6561
1486	18979	6547
1487	18992	6535
1488	19003	6521
1489	19014	6508
1490	19027	6495
1491	19042	6483
1492	19055	6471
1493	19061	6455
1494	19074	6443
1495	19089	6431
1496	19097	6416
1497	19106	6402
1498	19118	6389
1499	19130	6376
1500	19145	6364
1501	19160	6352
1502	19174	6340
1503	19186	6327
1504	19197	6313
1505	19208	6300
1506	19222	6288
1507	19235	6275
1508	19244	6261
1509	19257	6249
1510	19267	6235
1511	19277	6221
1512	19291	6209
1513	19307	6197
1514	19322	6185
1515	19337	6173
1516	19351	6161
1517	19352	6144
1518	19364	6131
1519	19379	6119
1520	19391	6106
1521	19403	6093
1522	19418	6081
1523	19433	6069
1524	19449	6058
1525	19471	6048
1526	19486	6036
1527	19510	6026
1528	19521	6013
1529	19528	5999
1530	19538	5985
1531	19539	5968
1532	19541	5952
1533	19554	5940
1534	19563	5926
1535	19575	5913
1536	19587	5900
1537	19600	5887
1538	19611	5874
1539	19626	5862
1540	19642	5850
1541	19655	5838
1542	19667	5824
1543	19682	5812
1544	19697	5800
1545	19707	5787
1546	19720	5774
1547	19731	5761
1548	19742	5748
1549	19756	5735
1550	19774	5724
1551	19785	5711
1552	19798	5698
1553	19807	5684
1554	19819	5671
1555	19833	5659
1556	19844	5646
1557	19859	5634
1558	19866	5619
1559	19881	5607
1560	19895	5595
1561	19900	5580
1562	19915	5568
1563	19920	5553
1564	19932	5540
1565	19946	5527
1566	19958	5514
1567	19969	5501
1568	19980	5488
1569	19993	5475
1570	20066	5479
1571	20086	5468
1572	20099	5456
1573	20112	5443
1574	20118	5428
1575	20129	5415
1576	20131	5399
1577	20141	5386
1578	20156	5374
1579	20169	5361
1580	20178	5347
1581	20190	5334
1582	20205	5322
1583	20215	5309
1584	20225	5295
1585	20240	5283
1586	20253	5270
1587	20269	5258
1588	20283	5246
1589	20296	5233
1590	20313	5221
1591	20329	5210
1592	20338	5196
1593	20354	5184
1594	20368	5171
1595	20381	5159
1596	20395	5146
1597	20402	5132
1598	20418	5120
1599	20427	5106
1600	20437	5093
1601	20450	5080
1602	20466	5068
1603	20477	5055
1604	20484	5041
1605	20499	5029
1606	20514	5016
1607	20530	5004
1608	20542	4991
1609	20557	4979
1610	20562	4965
1611	20577	4952
1612	20590	4940
1613	20591	4924
1614	20605	4912
1615	20616	4898
1616	20625	4885
1617	20641	4873
1618	20652	4860
1619	20667	4847
1620	20675	4834
1621	20691	4821
1622	20704	4809
1623	20721	4797
1624	20738	4785
1625	20756	4774
1626	20771	4762
1627	20783	4748
1628	20785	4733
1629	20801	4721
1630	20813	4708
1631	20827	4696
1632	20838	4683
1633	20849	4670
1634	20862	4657
1635	20871	4643
1636	20886	4631
1637	20898	4618
1638	20912	4606
1639	20921	4592
1640	20933	4579
1641	20948	4567
1642	20963	4555
1643	20974	4542
1644	20982	4528
1645	20992	4514
1646	21004	4501
1647	21020	4489
1648	21023	4474
1649	21030	4461
1650	21042	4448
1651	21053	4434
1652	21066	4422
1653	21080	4409
1654	21090	4396
1655	21103	4383
1656	21114	4370
1657	21127	4358
1658	21141	4345
1659	21153	4332
1660	21168	4320
1661	21177	4306
1662	21190	4294
1663	21200	4280
1664	21211	4267
1665	21226	4255
1666	21237	4242
1667	21248	4229
1668	21264	4217
1669	21269	4202
1670	21282	4190
