iter	RMSE
435	0.1943354496
436	0.1942419168
437	0.1940925536
438	0.1939505838
439	0.1939084753
440	0.1937685673
441	0.1937292247
442	0.1935926679
443	0.1934216638
444	0.1932475088
445	0.1932025339
446	0.1929759556
447	0.1928663895
448	0.1927320803
449	0.1925959377
450	0.1925493352
451	0.1925124522
452	0.1923235638
453	0.1921993708
454	0.1920047134
455	0.1919803031
456	0.1917475512
457	0.1916237862
458	0.1914742688
459	0.1914222639
460	0.1913630793
461	0.1911438762
462	0.1910943199
463	0.1909595482
464	0.1907882656
465	0.1906743284
466	0.1905463922
467	0.1904303623
468	0.190255609
469	0.1901120587
470	0.1900041859
471	0.1899554743
472	0.1898677386
473	0.1897469507
474	0.1896430922
475	0.1895201355
476	0.1893121798
477	0.1892422668
478	0.1891496132
479	0.1891190201
480	0.1890034288
481	0.1888884602
482	0.1887764964
483	0.1887424399
484	0.188558611
485	0.188445337
486	0.1883390689
487	0.1883098865
488	0.1881764226
489	0.1880749634
490	0.1880475678
491	0.1879279143
492	0.1878898705
493	0.1877869037
494	0.1877529657
495	0.1875517404
496	0.1874635821
497	0.1873247178
498	0.1872787664
499	0.1870946456
500	0.1870541487
501	0.1869384204
502	0.1867416191
503	0.1866051619
504	0.1865021111
505	0.1864081005
506	0.1863491898
507	0.1862046494
508	0.1860558072
509	0.1859396305
510	0.1859142377
511	0.1857373966
512	0.1857111164
513	0.1855655118
514	0.1853908238
515	0.1852705621
516	0.185127689
517	0.1850800393
518	0.184983331
519	0.1848543027
520	0.184814221
521	0.1847099211
522	0.1845992564
523	0.1844643352
524	0.1843853632
525	0.1843416362
526	0.1841770535
527	0.1841364656
528	0.1840195058
529	0.183898988
530	0.1837883996
531	0.1835887127
532	0.1834914195
533	0.1834387032
534	0.1833497247
535	0.1832106998
536	0.1830497779
537	0.1829187315
538	0.1827857247
539	0.1827011049
540	0.1826541532
541	0.1825722707
542	0.1824720656
543	0.1824053196
544	0.1823756203
545	0.1822871166
546	0.1822532986
547	0.1820899544
548	0.1819621194
549	0.1818715926
550	0.181765308
551	0.1817109525
552	0.1816778473
553	0.1816402449
554	0.1815468821
555	0.1815199175
556	0.1814318736
557	0.1813347453
558	0.1812386378
559	0.1811421773
560	0.181036322
561	0.1810029457
562	0.1809661384
563	0.1808715624
564	0.1808281228
565	0.1806974846
566	0.1805944628
567	0.1805034142
568	0.1804194783
569	0.1803212238
570	0.1802878555
571	0.1802179421
572	0.1800626794
573	0.1800087346
574	0.1799479123
575	0.1798556391
576	0.1798136449
577	0.1797365682
578	0.179736567
579	0.179638307
580	0.1795038212
581	0.1794275321
582	0.1793703417
583	0.1792588586
584	0.1791946061
585	0.1791769017
586	0.1791525227
587	0.1790929694
588	0.1790615877
589	0.1789820207
590	0.1788944353
591	0.1787844575
592	0.1787498502
593	0.1786391052
594	0.1785816984
595	0.1784718381
596	0.1783633838
597	0.1782987382
598	0.178210031
599	0.1781340248
600	0.1780918665
601	0.1780918655
602	0.178005508
603	0.1779248074
604	0.1778357964
605	0.1777740027
606	0.1777453609
607	0.1776497906
608	0.1776155302
609	0.1775564093
610	0.1774865561
611	0.1774710839
612	0.1773634219
613	0.1772705783
614	0.1772001848
615	0.1770908719
616	0.1769922326
617	0.176876187
618	0.1768017551
619	0.1767536324
620	0.1766749863
621	0.1766280896
622	0.1765389869
623	0.1764407315
624	0.1763833506
625	0.1763819733
626	0.1763446336
627	0.1762611505
628	0.176232769
629	0.1761968363
630	0.1761210377
631	0.1759985332
632	0.1759654213
633	0.1758758748
634	0.1758565202
635	0.1758565194
636	0.1758195122
637	0.1757585914
638	0.1756930038
639	0.1756617402
640	0.1755488537
641	0.1754714471
642	0.1754154971
643	0.1753707743
644	0.1753088129
645	0.1752809315
646	0.1751743016
647	0.1751473423
648	0.1751208853
649	0.1750103074
650	0.1749498746
651	0.1749194927
652	0.1748661017
653	0.174817661
654	0.174752959
655	0.1747242388
656	0.174611169
657	0.1745488344
658	0.1744656069
659	0.1743437959
660	0.1742525099
661	0.1742177139
662	0.1741907114
663	0.1741375356
664	0.1741138944
665	0.1740380517
666	0.1739799913
667	0.1739161722
668	0.1738307596
669	0.173804751
670	0.1737355829
671	0.1736643922
672	0.1736062576
673	0.1735659611
674	0.1734830432
675	0.1733996828
676	0.1733595611
677	0.1732823234
678	0.173196903
679	0.1730984425
680	0.1730533622
681	0.1729507783
682	0.1728902
683	0.1728264175
684	0.1727482906
685	0.1727482902
686	0.1726820681
687	0.1726262129
688	0.1725199332
689	0.1724530091
690	0.172364254
691	0.1723424387
692	0.1722712773
693	0.1722463379
694	0.1722156068
695	0.1721454617
696	0.1721210127
697	0.1720453902
698	0.1719821712
699	0.1719264522
700	0.1718775315
701	0.171805984
702	0.1717387068
703	0.1717060352
704	0.1716376275
705	0.1715690275
706	0.1714673546
707	0.171375849
708	0.1713555676
709	0.1713457918
710	0.1712542283
711	0.171169445
712	0.1711146775
713	0.1710852886
714	0.171029133
715	0.1710175866
716	0.1709537076
717	0.1709041735
718	0.170836488
719	0.1707709673
720	0.1707161461
721	0.170685224
722	0.1706326945
723	0.1705643853
724	0.170498497
725	0.170415118
726	0.1703853255
727	0.1703510364
728	0.1702955098
729	0.1702181327
730	0.1701706734
731	0.1701216431
732	0.1701072935
733	0.1700526632
734	0.1700267664
735	0.1699531807
736	0.1698957639
737	0.1698370148
738	0.169789865
739	0.1697456444
740	0.1696884812
741	0.169659598
742	0.1696213178
743	0.1695822244
744	0.1695286312
745	0.1694583348
746	0.1694067563
747	0.1693749548
748	0.1693532792
749	0.1692766922
750	0.1692351848
751	0.1691902269
752	0.1691543302
753	0.1691233072
754	0.1690954533
755	0.1690408799
756	0.1690133213
757	0.1689353088
758	0.1688656195
759	0.1688390593
760	0.1687873645
761	0.1687139441
762	0.1686891174
763	0.1686191698
764	0.1685779492
765	0.1685353206
766	0.1684698355
767	0.1684124853
768	0.1683490608
769	0.1683115347
770	0.1682841704
771	0.1682334926
772	0.1681786769
773	0.1681569821
774	0.1681078437
775	0.1680763443
776	0.1680604731
777	0.1680069203
778	0.1679673133
779	0.1679284186
780	0.1678800843
781	0.1678307218
782	0.1677849041
783	0.1677029995
784	0.1676562907
785	0.1676014704
786	0.1675382499
787	0.1674923868
788	0.1674547146
789	0.1673991747
790	0.1673428093
791	0.1673078912
792	0.167295893
793	0.1672441836
794	0.1672200516
795	0.1671652084
796	0.167146323
797	0.1670799024
798	0.1670218219
799	0.166968506
800	0.1668893928
801	0.1668176488
802	0.1667487384
803	0.1667135171
804	0.1667135171
805	0.1666566182
806	0.1666159234
807	0.1665601828
808	0.1665015954
809	0.166461329
810	0.1664337009
811	0.1663841354
812	0.1663503237
813	0.1663248639
814	0.1662912206
815	0.1662433171
816	0.1662203423
817	0.1661794826
818	0.1661288466
819	0.1660954071
820	0.1660532756
821	0.1660080676
822	0.1659430013
823	0.1658798208
824	0.1658740302
825	0.1658270626
826	0.1657881843
827	0.1657480561
828	0.1656694598
829	0.1656343645
830	0.1656178904
831	0.165560926
832	0.1655271458
833	0.1654846389
834	0.1654392009
835	0.1653907211
836	0.1653674376
837	0.1653112328
838	0.1652363197
839	0.1651880644
840	0.165141551
841	0.1651192757
842	0.1650815266
843	0.165022312
844	0.1649991939
845	0.1649857616
846	0.1649241548
847	0.1649019013
848	0.1648694129
849	0.1648355442
850	0.16478829
851	0.1647404501
852	0.1647222258
853	0.1646755893
854	0.1646225618
855	0.1645782068
856	0.1645461504
857	0.1645019583
858	0.1644531351
859	0.1644258411
860	0.1643634456
861	0.1642992368
862	0.1642758999
863	0.1642486076
864	0.1642070381
865	0.1641613207
866	0.1641052804
867	0.1640422335
868	0.164015599
869	0.1639900577
870	0.1639557939
871	0.1639273189
872	0.1638884155
873	0.1638500947
874	0.163812692
875	0.1637842626
876	0.1637494498
877	0.1637077424
878	0.1636544255
879	0.1636325068
880	0.163612896
881	0.1635491466
882	0.1635135194
883	0.1634769635
884	0.1634408939
885	0.1634252755
886	0.1633893293
887	0.1633453831
888	0.163309699
889	0.1632901629
890	0.1632496097
891	0.163205006
892	0.1631858823
893	0.1631193906
894	0.1630829339
895	0.1630248355
896	0.1629866883
897	0.1629674279
898	0.1629289648
899	0.1628750933
900	0.1628286962
901	0.1627792771
902	0.1627255348
903	0.1627022111
904	0.1626596391
905	0.1626273489
906	0.1626163502
907	0.1626009108
908	0.1625719891
909	0.1625551978
910	0.1625354923
911	0.1625073693
912	0.1624580524
913	0.1624376417
914	0.1624121297
915	0.1623727003
916	0.1623312887
917	0.1622966554
918	0.1622635854
919	0.1622236399
920	0.1621802344
921	0.1621299432
922	0.1620801254
923	0.1620492722
924	0.162026376
925	0.1619915303
926	0.1619352948
927	0.1618998182
928	0.1618722615
929	0.1618182782
930	0.161782055
931	0.1617510157
932	0.161698426
933	0.1616804035
934	0.161636467
935	0.1616083421
936	0.1615885251
937	0.1615427397
938	0.1614880803
939	0.1614398833
940	0.161393954
941	0.1613530277
942	0.1613436965
943	0.1612950631
944	0.1612541165
945	0.1612152219
946	0.1611803155
947	0.1611552016
948	0.1611552016
949	0.1611270077
950	0.1610805744
951	0.1610600785
952	0.1610146955
953	0.1609843219
954	0.1609500985
955	0.1608947191
956	0.1608674148
957	0.1608255001
958	0.1608038462
959	0.1607840839
960	0.1607496327
961	0.1607134728
962	0.1606738058
963	0.1606505516
964	0.1606326205
965	0.1606057629
966	0.1605865809
967	0.1605500259
968	0.1605310113
969	0.1605057414
970	0.1604680007
971	0.1604394677
972	0.1604067537
973	0.1603584849
974	0.1603083736
975	0.1602837121
976	0.160251377
977	0.1602453667
978	0.1602181289
979	0.1601847465
980	0.1601654072
981	0.1601369034
982	0.1600881827
983	0.1600707025
984	0.1600548908
985	0.160024088
986	0.1599836543
987	0.1599513743
988	0.1599113744
989	0.1598814811
990	0.1598417325
991	0.1598022384
992	0.1597650281
993	0.1597073957
994	0.1596627516
995	0.1596237499
996	0.1596085755
997	0.1595781063
998	0.1595300836
999	0.1594956723
1000	0.1594734097
1001	0.1594430741
1002	0.1594078055
1003	0.1593653114
1004	0.1593326432
1005	0.1592852388
1006	0.1592536204
1007	0.1592357858
1008	0.1592112054
1009	0.1591971533
1010	0.1591795338
1011	0.1591560369
1012	0.1591419057
1013	0.1591265358
1014	0.1591074902
1015	0.1590869941
1016	0.1590729009
1017	0.1590433711
1018	0.1590184711
1019	0.1590030803
1020	0.1589728295
1021	0.1589534275
1022	0.158913122
1023	0.1588675377
1024	0.1588460752
1025	0.1588258641
1026	0.1587980435
1027	0.158762311
1028	0.1587221495
1029	0.1586805864
1030	0.1586486163
1031	0.1586318912
1032	0.1586163346
1033	0.1585861645
1034	0.1585498177
1035	0.1585117584
1036	0.1584835544
1037	0.1584378205
1038	0.1583850321
1039	0.1583523115
1040	0.1583245137
1041	0.1582862869
1042	0.1582645451
1043	0.1582251021
1044	0.158204915
1045	0.1581853678
1046	0.1581591597
1047	0.1581284246
1048	0.1580979273
1049	0.1580608095
1050	0.1580188844
1051	0.1580088694
1052	0.1579850852
1053	0.1579512064
1054	0.1579119697
1055	0.1578797173
1056	0.157852201
1057	0.1578140918
1058	0.1578002631
1059	0.1577589858
1060	0.157724486
1061	0.1576870194
1062	0.1576640307
1063	0.1576397678
1064	0.1575973528
1065	0.1575673265
1066	0.1575435697
1067	0.1575122575
1068	0.1574784343
1069	0.1574533007
1070	0.1574291727
1071	0.1574084529
1072	0.1573664847
1073	0.1573421431
1074	0.1573197938
1075	0.157309844
1076	0.1572998704
1077	0.1572998704
1078	0.1572780159
1079	0.1572277075
1080	0.1571721154
1081	0.1571443562
1082	0.1571199954
1083	0.1570992725
1084	0.1570635759
1085	0.1570335844
1086	0.1570093229
1087	0.1569939374
1088	0.1569534344
1089	0.1569030027
1090	0.1568817168
1091	0.1568454035
1092	0.156804597
1093	0.156781281
1094	0.1567608096
1095	0.1567145734
1096	0.1566954773
1097	0.1566750721
1098	0.1566611274
1099	0.1566370287
1100	0.1566112716
1101	0.1565861137
1102	0.1565625984
1103	0.1565317687
1104	0.1565189682
1105	0.1564938386
1106	0.1564832812
1107	0.1564624836
1108	0.1564289732
1109	0.1563973697
1110	0.1563736063
1111	0.1563453986
1112	0.1563357571
1113	0.1563221507
1114	0.1562997457
1115	0.1562729625
1116	0.1562420581
1117	0.1562081674
1118	0.1561938388
1119	0.1561650186
1120	0.1561306003
1121	0.1560935426
1122	0.1560760018
1123	0.156052216
1124	0.1560204182
1125	0.1559968279
1126	0.1559758417
1127	0.1559531869
1128	0.1559317422
1129	0.1559046599
1130	0.155884777
1131	0.1558746849
1132	0.155842142
1133	0.1558213156
1134	0.155806858
1135	0.1557768553
1136	0.155750331
1137	0.1557207792
1138	0.1556963127
1139	0.1556505479
1140	0.1556189032
1141	0.1555889015
1142	0.1555657638
1143	0.155549345
1144	0.1555237928
1145	0.1555029903
1146	0.1554570415
1147	0.1554416295
1148	0.1554071982
1149	0.1553928343
1150	0.155381409
1151	0.1553520866
1152	0.1553345141
1153	0.1553101443
1154	0.1552818437
1155	0.155246238
1156	0.155211956
1157	0.1551826001
1158	0.1551491307
1159	0.1551318845
1160	0.1551042939
1161	0.1550994457
1162	0.1550662565
1163	0.1550329377
1164	0.1550029582
1165	0.1549753718
1166	0.1549593612
1167	0.1549288774
1168	0.1549080845
1169	0.1548799484
1170	0.1548677759
1171	0.1548509571
1172	0.1548142344
1173	0.1547773517
1174	0.1547483785
1175	0.1547333852
1176	0.154712376
1177	0.1546982844
1178	0.1546836563
1179	0.15466679
1180	0.1546462529
1181	0.1546233935
1182	0.1546004084
1183	0.1545639765
1184	0.1545328796
1185	0.1545165492
1186	0.1544999558
1187	0.1544734476
1188	0.1544410522
1189	0.154422619
1190	0.1543991381
1191	0.1543850341
1192	0.1543703135
1193	0.1543280058
1194	0.1543137523
1195	0.1542824195
1196	0.154261667
1197	0.1542405546
1198	0.1542070091
1199	0.1541816033
1200	0.1541545994
1201	0.1541231758
1202	0.1541012721
1203	0.1540907043
1204	0.1540687174
1205	0.1540358836
1206	0.1540025322
1207	0.1539911284
1208	0.1539651658
1209	0.1539651658
1210	0.1539354478
1211	0.1538945275
1212	0.1538593139
1213	0.153838512
1214	0.1538280588
1215	0.1538108393
1216	0.1537918773
1217	0.15377827
1218	0.1537403544
1219	0.1537288176
1220	0.1537099256
1221	0.1536792785
1222	0.1536611124
1223	0.1536295563
1224	0.1535947571
1225	0.1535639401
1226	0.1535317865
1227	0.153506076
1228	0.1534922781
1229	0.153492278
1230	0.1534771605
1231	0.1534596065
1232	0.1534193
1233	0.1534090363
1234	0.1533773494
1235	0.1533659951
1236	0.1533522825
1237	0.1533482821
1238	0.1533482821
1239	0.15332174
1240	0.1533081698
1241	0.1532771833
1242	0.15323781
1243	0.153215655
1244	0.1531764266
1245	0.1531448058
1246	0.1531259562
1247	0.153112996
1248	0.153096864
1249	0.153081308
1250	0.1530510167
1251	0.153037612
1252	0.153006933
1253	0.1529786807
1254	0.1529479399
1255	0.1529206584
1256	0.1528977675
1257	0.1528828916
1258	0.1528627099
1259	0.1528535652
1260	0.1528292036
1261	0.1527969539
1262	0.1527690875
1263	0.1527436155
1264	0.152727696
1265	0.1527182867
1266	0.1527007016
1267	0.1526678182
1268	0.152654715
1269	0.1526342634
1270	0.1526042485
1271	0.1525761858
1272	0.1525687202
1273	0.1525386124
1274	0.1525236423
1275	0.1525123032
1276	0.152489003
1277	0.1524653051
1278	0.1524466503
1279	0.1524291113
1280	0.1524163955
1281	0.1523905563
1282	0.1523656258
1283	0.1523465291
1284	0.1523151868
1285	0.1523068601
1286	0.1522891171
1287	0.1522675682
1288	0.1522438977
1289	0.1522438976
1290	0.1522350013
1291	0.1522007154
1292	0.1522007154
1293	0.1521802483
1294	0.1521543882
1295	0.1521290732
1296	0.1521048107
1297	0.1520843196
1298	0.1520627007
1299	0.1520424019
1300	0.1520130803
1301	0.1519916099
1302	0.1519804501
1303	0.1519482552
1304	0.1519231579
1305	0.1519046624
1306	0.1518888458
1307	0.1518703029
1308	0.1518530809
1309	0.1518283022
1310	0.1518122573
1311	0.1517822753
1312	0.1517636475
1313	0.1517463738
1314	0.1517266641
1315	0.1517048915
1316	0.1516781166
1317	0.1516507164
1318	0.1516336424
1319	0.1516289996
1320	0.1516132669
1321	0.1515889909
1322	0.1515637499
1323	0.1515363862
1324	0.151517696
1325	0.1515049824
1326	0.1514926167
1327	0.1514554622
1328	0.1514432232
1329	0.1514175333
1330	0.1514021442
1331	0.1513899732
1332	0.1513711585
1333	0.151356691
1334	0.1513353311
1335	0.1513179795
1336	0.1512915396
1337	0.1512647505
1338	0.1512502693
1339	0.151230125
1340	0.1511994082
1341	0.1511656294
1342	0.1511457141
1343	0.1511288455
1344	0.1511008617
1345	0.1510920774
1346	0.1510920774
1347	0.1510739564
1348	0.151056087
1349	0.1510385321
1350	0.1510228999
1351	0.1510014634
1352	0.1509870246
1353	0.1509587139
1354	0.1509466546
1355	0.1509292999
1356	0.1509125119
1357	0.1509018058
1358	0.1508857092
1359	0.1508678397
1360	0.1508518491
1361	0.1508348362
1362	0.1508079123
1363	0.1507810367
1364	0.150760381
1365	0.1507494801
1366	0.1507394849
1367	0.1507257041
1368	0.150707977
1369	0.1506842502
1370	0.1506742625
1371	0.1506553991
1372	0.1506379438
1373	0.1506140872
1374	0.1506007429
1375	0.1505872907
1376	0.1505648037
1377	0.1505474559
1378	0.1505312203
1379	0.1505160877
1380	0.1504973748
1381	0.1504877748
1382	0.1504543234
1383	0.1504440108
1384	0.1504273826
1385	0.150415229
1386	0.1504044564
1387	0.1503967995
1388	0.1503720545
1389	0.1503506151
1390	0.150334038
1391	0.150334038
1392	0.1503160574
1393	0.1503007312
1394	0.1502883231
1395	0.15027265
1396	0.1502561017
1397	0.1502358634
1398	0.1502084611
1399	0.1501875733
1400	0.1501704763
1401	0.1501581713
1402	0.1501360438
1403	0.1501039077
1404	0.1500985441
1405	0.1500765888
1406	0.1500654703
1407	0.1500492317
1408	0.150030203
1409	0.1500148476
1410	0.1499902978
1411	0.1499635801
1412	0.1499434042
1413	0.1499301028
1414	0.1499032411
1415	0.1498748709
1416	0.1498618447
1417	0.1498379825
1418	0.1498229602
1419	0.1497979659
1420	0.1497852799
1421	0.1497534618
1422	0.1497328504
1423	0.1497134528
1424	0.1496990668
1425	0.1496797947
1426	0.1496608688
1427	0.1496391972
1428	0.1496358071
1429	0.1496227069
1430	0.1496122647
1431	0.1495922018
1432	0.1495735788
1433	0.1495627119
1434	0.149553036
1435	0.1495353661
1436	0.1495264922
1437	0.1495067109
1438	0.1494790177
1439	0.1494716016
1440	0.1494529687
1441	0.149435621
1442	0.149414129
1443	0.1493999915
1444	0.1493741638
1445	0.1493522878
1446	0.1493316066
1447	0.1493014529
1448	0.1492887585
1449	0.1492751665
1450	0.1492652867
1451	0.1492541551
1452	0.1492405114
1453	0.1492107932
1454	0.1492012929
1455	0.1491773955
1456	0.1491659417
1457	0.1491537611
1458	0.1491401453
1459	0.1491192944
1460	0.1491089329
1461	0.1490990743
1462	0.1490867707
1463	0.1490803791
1464	0.1490635874
1465	0.1490476673
1466	0.1490351869
1467	0.1490278765
1468	0.1490163789
1469	0.1489961364
1470	0.14897774
1471	0.1489434024
1472	0.1489263828
1473	0.1489106585
1474	0.1488965968
1475	0.1488877061
1476	0.1488619179
1477	0.1488371
1478	0.1488128891
1479	0.148792682
1480	0.1487877944
1481	0.1487803562
1482	0.1487728696
1483	0.1487617958
1484	0.1487508204
1485	0.1487403487
1486	0.1487105957
1487	0.1487011317
1488	0.1486915247
1489	0.148684221
1490	0.1486673428
1491	0.1486515638
1492	0.1486403184
1493	0.1486141457
1494	0.1486055794
1495	0.1485839464
1496	0.148565255
1497	0.1485463022
1498	0.1485338081
1499	0.1485257851
1500	0.1485123487
1501	0.1484931025
1502	0.1484569171
1503	0.1484569171
1504	0.1484416853
1505	0.1484193645
1506	0.1484101721
1507	0.1483949407
1508	0.1483843516
1509	0.1483713262
1510	0.1483586824
1511	0.1483372803
1512	0.148320866
